order_id,customer_id,product,category,quantity,unit_price,sales,profit,date,region,discount_pct
ORD00282,CUST0246,Business Analytics,Books,5,464.0,2320.0,1030.85,2023-10-22,East,20.0
ORD00745,CUST0028,Laptop Pro X1,Electronics,5,85000,425000,70921.97,2023-10-22,South,0
ORD00946,CUST0154,Running Shoes,Clothing,1,3825.0,3825.0,1465.67,2023-10-22,West,15.0
ORD01766,CUST0116,Wireless Headphones,Electronics,3,8500,25500,2202.49,2023-10-22,North,0
ORD01947,CUST0248,Bed Sheet Set,Home & Kitchen,4,2800,11200,3075.99,2023-10-22,Central,0
ORD00920,CUST0235,Wireless Headphones,Electronics,1,8075.0,8075.0,1371.09,2023-10-23,North,5.0
ORD00007,CUST0296,Protein Shaker,Sports,1,450,450,152.56,2023-10-24,South,0
ORD00315,CUST0277,Python Mastery,Books,1,750,750,300.58,2023-10-24,South,0
ORD00873,CUST0188,Laptop Pro X1,Electronics,3,85000,255000,41850.13,2023-10-24,Central,0
ORD01031,CUST0215,Coffee Maker Pro,Home & Kitchen,4,3360.0,13440.0,2982.22,2023-10-25,South,20.0
ORD01176,CUST0038,Air Fryer Deluxe,Home & Kitchen,1,6750.0,6750.0,1466.63,2023-10-25,East,10.0
ORD01421,CUST0196,Mechanical Keyboard,Electronics,5,5200.0,26000.0,4295.27,2023-10-25,West,20.0
ORD01658,CUST0251,Winter Jacket,Clothing,4,4930.0,19720.0,5856.29,2023-10-25,Central,15.0
ORD00222,CUST0009,Foam Roller,Sports,5,950,4750,1659.36,2023-10-26,Central,0
ORD00481,CUST0103,Jump Rope Pro,Sports,1,380,380,95.28,2023-10-26,North,0
ORD01169,CUST0075,Foam Roller,Sports,4,950,3800,1248.68,2023-10-26,South,0
ORD01795,CUST0014,Protein Shaker,Sports,3,405.0,1215.0,346.63,2023-10-26,South,10.0
ORD01966,CUST0103,Blender 1000W,Home & Kitchen,4,3325.0,13300.0,2965.43,2023-10-26,North,5.0
ORD00386,CUST0043,Python Mastery,Books,1,600.0,600.0,271.33,2023-10-27,Central,20.0
ORD00750,CUST0199,Laptop Pro X1,Electronics,3,68000.0,204000.0,18520.99,2023-10-27,East,20.0
ORD01654,CUST0272,Blender 1000W,Home & Kitchen,3,2800.0,8400.0,1972.19,2023-10-27,South,20.0
ORD01623,CUST0226,Foam Roller,Sports,3,950,2850,1055.87,2023-10-28,East,0
ORD01841,CUST0233,Protein Shaker,Sports,4,450,1800,526.08,2023-10-28,Central,0
ORD00474,CUST0084,Resistance Bands Set,Sports,1,960.0,960.0,357.35,2023-10-29,West,20.0
ORD01617,CUST0172,Protein Shaker,Sports,3,427.5,1282.5,499.72,2023-10-29,West,5.0
ORD01796,CUST0291,Coffee Maker Pro,Home & Kitchen,4,3570.0,14280.0,3798.19,2023-10-29,East,15.0
ORD00370,CUST0257,Machine Learning A-Z,Books,3,820,2460,975.52,2023-10-30,South,0
ORD00932,CUST0003,Coffee Maker Pro,Home & Kitchen,5,4200,21000,6238.82,2023-10-30,Central,0
ORD01876,CUST0117,Slim Fit Jeans,Clothing,1,2200,2200,792.2,2023-10-30,West,0
ORD01289,CUST0005,USB-C Hub,Electronics,4,3200,12800,1209.22,2023-10-31,Central,0
ORD01501,CUST0165,Business Analytics,Books,2,580,1160,409.2,2023-10-31,West,0
ORD01685,CUST0250,Sports Shorts,Clothing,5,855.0,4275.0,1410.24,2023-10-31,South,5.0
ORD00478,CUST0210,Cotton T-Shirt Pack,Clothing,5,1200,6000,2292.72,2023-11-01,Central,0
ORD01407,CUST0094,Python Mastery,Books,2,637.5,1275.0,517.0,2023-11-03,West,15.0
ORD00040,CUST0123,Running Shoes,Clothing,4,4500,18000,6918.08,2023-11-04,East,0
ORD00796,CUST0104,Slim Fit Jeans,Clothing,3,1760.0,5280.0,1391.63,2023-11-04,East,20.0
ORD00087,CUST0039,Python Mastery,Books,2,750,1500,659.16,2023-11-05,Central,0
ORD00220,CUST0271,Foam Roller,Sports,1,760.0,760.0,206.61,2023-11-05,West,20.0
ORD00890,CUST0256,Resistance Bands Set,Sports,1,1020.0,1020.0,376.14,2023-11-05,Central,15.0
ORD00962,CUST0031,Foam Roller,Sports,1,950,950,216.4,2023-11-05,West,0
ORD01098,CUST0227,Sports Shorts,Clothing,4,720.0,2880.0,833.64,2023-11-05,East,20.0
ORD01524,CUST0130,Blender 1000W,Home & Kitchen,4,3500,14000,4538.27,2023-11-05,East,0
ORD01667,CUST0257,Yoga Mat Premium,Sports,4,1800,7200,1787.4,2023-11-05,West,0
ORD00043,CUST0146,Running Shoes,Clothing,4,3600.0,14400.0,5164.47,2023-11-06,South,20.0
ORD00101,CUST0052,Protein Shaker,Sports,3,450,1350,384.69,2023-11-06,South,0
ORD00823,CUST0055,USB-C Hub,Electronics,5,2720.0,13600.0,1184.46,2023-11-06,East,15.0
ORD00944,CUST0196,Cotton T-Shirt Pack,Clothing,5,1140.0,5700.0,1473.15,2023-11-06,East,5.0
ORD01671,CUST0160,Python Mastery,Books,4,675.0,2700.0,1211.48,2023-11-06,East,10.0
ORD00761,CUST0075,Running Shoes,Clothing,3,4275.0,12825.0,5671.72,2023-11-07,North,5.0
ORD00941,CUST0072,Clean Code,Books,5,520,2600,854.69,2023-11-07,Central,0
ORD00979,CUST0092,Data Science Handbook,Books,5,552.5,2762.5,1009.39,2023-11-07,West,15.0
ORD00983,CUST0019,Clean Code,Books,2,468.0,936.0,404.24,2023-11-07,North,10.0
ORD01562,CUST0236,Protein Shaker,Sports,3,360.0,1080.0,385.85,2023-11-07,South,20.0
ORD01821,CUST0214,Jump Rope Pro,Sports,2,380,760,231.77,2023-11-07,East,0
ORD01949,CUST0161,Resistance Bands Set,Sports,5,1200,6000,1370.98,2023-11-07,North,0
ORD00062,CUST0292,Sports Shorts,Clothing,4,810.0,3240.0,1350.25,2023-11-08,East,10.0
ORD00105,CUST0296,Data Science Handbook,Books,2,650,1300,600.9,2023-11-08,North,0
ORD00433,CUST0234,Mechanical Keyboard,Electronics,3,6500,19500,2128.61,2023-11-08,North,0
ORD01101,CUST0012,Coffee Maker Pro,Home & Kitchen,5,3780.0,18900.0,4513.39,2023-11-08,North,10.0
ORD01497,CUST0027,Yoga Mat Premium,Sports,1,1800,1800,411.55,2023-11-08,East,0
ORD00234,CUST0165,Protein Shaker,Sports,1,450,450,152.53,2023-11-10,North,0
ORD01356,CUST0103,Mechanical Keyboard,Electronics,1,6175.0,6175.0,745.51,2023-11-10,North,5.0
ORD01859,CUST0187,Cotton T-Shirt Pack,Clothing,2,1200,2400,838.83,2023-11-10,North,0
ORD01999,CUST0164,USB-C Hub,Electronics,1,2720.0,2720.0,282.55,2023-11-10,South,15.0
ORD00021,CUST0251,Protein Shaker,Sports,1,450,450,170.18,2023-11-11,North,0
ORD00517,CUST0046,Running Shoes,Clothing,3,4500,13500,5384.37,2023-11-11,South,0
ORD01387,CUST0072,Wireless Headphones,Electronics,5,8075.0,40375.0,6522.44,2023-11-11,West,5.0
ORD00351,CUST0163,Winter Jacket,Clothing,1,5800,5800,1456.03,2023-11-12,East,0
ORD00686,CUST0247,Non-stick Cookware Set,Home & Kitchen,2,5440.0,10880.0,2322.15,2023-11-12,Central,20.0
ORD00803,CUST0200,Foam Roller,Sports,5,950,4750,1784.23,2023-11-12,South,0
ORD00934,CUST0246,Air Fryer Deluxe,Home & Kitchen,2,6375.0,12750.0,3603.71,2023-11-12,North,15.0
ORD01014,CUST0075,Running Shoes,Clothing,4,3825.0,15300.0,4950.28,2023-11-12,East,15.0
ORD01718,CUST0192,Wireless Headphones,Electronics,1,7225.0,7225.0,1259.49,2023-11-12,West,15.0
ORD01844,CUST0296,Protein Shaker,Sports,2,360.0,720.0,177.62,2023-11-12,South,20.0
ORD00146,CUST0129,Sports Shorts,Clothing,1,765.0,765.0,290.14,2023-11-13,South,15.0
ORD01015,CUST0018,Mechanical Keyboard,Electronics,2,6500,13000,1758.55,2023-11-13,North,0
ORD00229,CUST0104,Smart Watch Series 5,Electronics,2,22000,44000,4908.62,2023-11-14,North,0
ORD01004,CUST0059,Python Mastery,Books,2,750,1500,523.68,2023-11-14,South,0
ORD01054,CUST0062,Coffee Maker Pro,Home & Kitchen,4,3360.0,13440.0,3559.63,2023-11-14,East,20.0
ORD01116,CUST0179,Mechanical Keyboard,Electronics,1,6175.0,6175.0,791.13,2023-11-14,North,5.0
ORD01210,CUST0159,Cotton T-Shirt Pack,Clothing,4,1200,4800,1779.56,2023-11-14,West,0
ORD01908,CUST0087,Coffee Maker Pro,Home & Kitchen,1,4200,4200,959.57,2023-11-14,East,0
ORD00497,CUST0191,Business Analytics,Books,3,464.0,1392.0,638.55,2023-11-15,North,20.0
ORD00500,CUST0192,Machine Learning A-Z,Books,5,656.0,3280.0,1088.29,2023-11-15,North,20.0
ORD01156,CUST0217,Wireless Headphones,Electronics,2,8500,17000,1639.62,2023-11-15,North,0
ORD01168,CUST0300,Running Shoes,Clothing,5,3825.0,19125.0,7666.73,2023-11-15,West,15.0
ORD00526,CUST0003,Slim Fit Jeans,Clothing,2,1870.0,3740.0,1590.98,2023-11-16,South,15.0
ORD00696,CUST0078,Slim Fit Jeans,Clothing,4,2200,8800,2801.77,2023-11-16,North,0
ORD00757,CUST0214,Resistance Bands Set,Sports,5,1200,6000,1780.58,2023-11-16,South,0
ORD00957,CUST0040,Clean Code,Books,2,520,1040,411.74,2023-11-16,North,0
ORD01504,CUST0107,Smart Watch Series 5,Electronics,5,19800.0,99000.0,16418.74,2023-11-16,Central,10.0
ORD00188,CUST0022,USB-C Hub,Electronics,1,3040.0,3040.0,523.23,2023-11-17,West,5.0
ORD00575,CUST0196,Air Fryer Deluxe,Home & Kitchen,4,6000.0,24000.0,8312.96,2023-11-17,West,20.0
ORD00768,CUST0208,Winter Jacket,Clothing,5,4930.0,24650.0,10226.44,2023-11-17,North,15.0
ORD01286,CUST0097,Smart Watch Series 5,Electronics,5,22000,110000,10201.59,2023-11-17,North,0
ORD00057,CUST0136,Sports Shorts,Clothing,1,810.0,810.0,272.9,2023-11-18,North,10.0
ORD00360,CUST0154,Resistance Bands Set,Sports,5,1020.0,5100.0,1306.38,2023-11-18,East,15.0
ORD01096,CUST0215,Protein Shaker,Sports,5,360.0,1800.0,494.6,2023-11-18,West,20.0
ORD00011,CUST0167,Resistance Bands Set,Sports,2,960.0,1920.0,433.49,2023-11-20,North,20.0
ORD00605,CUST0157,Bed Sheet Set,Home & Kitchen,2,2520.0,5040.0,1436.55,2023-11-20,Central,10.0
ORD01075,CUST0119,Jump Rope Pro,Sports,5,380,1900,562.33,2023-11-20,North,0
ORD01445,CUST0297,Slim Fit Jeans,Clothing,2,2200,4400,1684.38,2023-11-21,Central,0
ORD01851,CUST0062,Cotton T-Shirt Pack,Clothing,5,1200,6000,2399.62,2023-11-21,West,0
ORD00468,CUST0294,Slim Fit Jeans,Clothing,5,2200,11000,3150.58,2023-11-22,West,0
ORD01139,CUST0222,Protein Shaker,Sports,5,405.0,2025.0,794.48,2023-11-22,South,10.0
ORD01648,CUST0020,Smart Watch Series 5,Electronics,1,18700.0,18700.0,2981.15,2023-11-22,West,15.0
ORD01765,CUST0137,Running Shoes,Clothing,5,3600.0,18000.0,8013.23,2023-11-22,West,20.0
ORD01964,CUST0022,Machine Learning A-Z,Books,2,656.0,1312.0,448.82,2023-11-22,Central,20.0
ORD00455,CUST0258,Bed Sheet Set,Home & Kitchen,4,2800,11200,2542.09,2023-11-23,East,0
ORD00490,CUST0223,Data Science Handbook,Books,2,520.0,1040.0,435.77,2023-11-24,South,20.0
ORD00316,CUST0164,Sports Shorts,Clothing,5,720.0,3600.0,1384.22,2023-11-25,Central,20.0
ORD00551,CUST0241,Sports Shorts,Clothing,2,900,1800,720.51,2023-11-25,West,0
ORD00395,CUST0142,Data Science Handbook,Books,2,650,1300,428.02,2023-11-26,South,0
ORD00580,CUST0170,Air Fryer Deluxe,Home & Kitchen,2,7500,15000,3345.83,2023-11-27,West,0
ORD01051,CUST0067,Bed Sheet Set,Home & Kitchen,1,2240.0,2240.0,664.26,2023-11-27,South,20.0
ORD01229,CUST0023,Cotton T-Shirt Pack,Clothing,5,1200,6000,2478.75,2023-11-27,West,0
ORD01483,CUST0272,Bed Sheet Set,Home & Kitchen,4,2800,11200,2432.61,2023-11-27,East,0
ORD00393,CUST0180,Mechanical Keyboard,Electronics,3,5850.0,17550.0,2349.54,2023-11-28,Central,10.0
ORD00725,CUST0167,Bed Sheet Set,Home & Kitchen,4,2240.0,8960.0,2643.08,2023-11-28,East,20.0
ORD01697,CUST0076,Mechanical Keyboard,Electronics,2,6175.0,12350.0,2068.15,2023-11-28,South,5.0
ORD01819,CUST0154,Data Science Handbook,Books,2,585.0,1170.0,508.22,2023-11-28,Central,10.0
ORD01855,CUST0242,USB-C Hub,Electronics,3,2720.0,8160.0,1181.05,2023-11-28,North,15.0
ORD00180,CUST0233,Clean Code,Books,2,520,1040,376.82,2023-11-29,East,0
ORD00674,CUST0295,Sports Shorts,Clothing,2,720.0,1440.0,441.97,2023-11-29,Central,20.0
ORD00361,CUST0164,Winter Jacket,Clothing,4,5220.0,20880.0,8485.52,2023-11-30,East,10.0
ORD00897,CUST0297,Machine Learning A-Z,Books,4,820,3280,1474.09,2023-11-30,East,0
ORD00990,CUST0157,Laptop Pro X1,Electronics,3,85000,255000,20902.66,2023-11-30,North,0
ORD01118,CUST0259,Cotton T-Shirt Pack,Clothing,4,1020.0,4080.0,1386.44,2023-11-30,West,15.0
ORD01615,CUST0228,Mechanical Keyboard,Electronics,5,6500,32500,3370.18,2023-11-30,North,0
ORD01820,CUST0203,Cotton T-Shirt Pack,Clothing,2,1080.0,2160.0,826.24,2023-11-30,South,10.0
ORD00147,CUST0297,Data Science Handbook,Books,2,650,1300,626.5,2023-12-01,East,0
ORD00924,CUST0172,Sports Shorts,Clothing,5,900,4500,1715.18,2023-12-01,West,0
ORD01020,CUST0181,Yoga Mat Premium,Sports,5,1530.0,7650.0,2803.09,2023-12-01,West,15.0
ORD01616,CUST0213,Protein Shaker,Sports,4,450,1800,442.36,2023-12-01,North,0
ORD01698,CUST0071,Laptop Pro X1,Electronics,4,80750.0,323000.0,47314.4,2023-12-01,Central,5.0
ORD00080,CUST0070,USB-C Hub,Electronics,2,3200,6400,678.5,2023-12-02,West,0
ORD00432,CUST0036,USB-C Hub,Electronics,3,2560.0,7680.0,1263.24,2023-12-02,West,20.0
ORD01047,CUST0040,Winter Jacket,Clothing,4,4930.0,19720.0,5301.94,2023-12-03,South,15.0
ORD01240,CUST0020,Python Mastery,Books,5,712.5,3562.5,1595.47,2023-12-03,South,5.0
ORD01485,CUST0063,Running Shoes,Clothing,3,3825.0,11475.0,2893.77,2023-12-03,North,15.0
ORD01813,CUST0209,Smart Watch Series 5,Electronics,3,20900.0,62700.0,8973.17,2023-12-03,Central,5.0
ORD01894,CUST0054,Data Science Handbook,Books,3,650,1950,834.7,2023-12-03,East,0
ORD01804,CUST0187,Cotton T-Shirt Pack,Clothing,4,1020.0,4080.0,1100.65,2023-12-04,North,15.0
ORD01576,CUST0061,Air Fryer Deluxe,Home & Kitchen,2,7500,15000,4353.35,2023-12-05,West,0
ORD01793,CUST0126,Clean Code,Books,3,520,1560,683.03,2023-12-05,East,0
ORD01925,CUST0232,Python Mastery,Books,5,637.5,3187.5,1386.35,2023-12-05,East,15.0
ORD00477,CUST0085,USB-C Hub,Electronics,4,3200,12800,1092.55,2023-12-06,Central,0
ORD00785,CUST0075,Air Fryer Deluxe,Home & Kitchen,5,6000.0,30000.0,8714.78,2023-12-06,North,20.0
ORD01860,CUST0136,Business Analytics,Books,3,580,1740,794.58,2023-12-06,Central,0
ORD00324,CUST0287,Sports Shorts,Clothing,4,900,3600,1526.02,2023-12-07,South,0
ORD01034,CUST0132,Clean Code,Books,1,468.0,468.0,145.9,2023-12-07,North,10.0
ORD01663,CUST0011,Foam Roller,Sports,4,950,3800,1369.82,2023-12-08,North,0
ORD00424,CUST0065,Running Shoes,Clothing,1,3600.0,3600.0,1547.93,2023-12-10,East,20.0
ORD00857,CUST0182,Mechanical Keyboard,Electronics,5,5525.0,27625.0,4581.21,2023-12-10,West,15.0
ORD01749,CUST0231,Mechanical Keyboard,Electronics,3,5200.0,15600.0,1986.73,2023-12-10,Central,20.0
ORD00004,CUST0082,Air Fryer Deluxe,Home & Kitchen,3,7500,22500,5024.74,2023-12-11,West,0
ORD00254,CUST0079,Foam Roller,Sports,5,807.5,4037.5,1543.78,2023-12-12,South,15.0
ORD01083,CUST0082,Non-stick Cookware Set,Home & Kitchen,5,6800,34000,10914.76,2023-12-12,South,0
ORD01940,CUST0255,Slim Fit Jeans,Clothing,5,2200,11000,4944.15,2023-12-12,South,0
ORD00025,CUST0265,Blender 1000W,Home & Kitchen,1,3500,3500,817.97,2023-12-13,West,0
ORD00202,CUST0082,Foam Roller,Sports,3,950,2850,825.74,2023-12-13,East,0
ORD00814,CUST0294,Running Shoes,Clothing,2,4500,9000,2810.48,2023-12-13,South,0
ORD01386,CUST0007,Sports Shorts,Clothing,1,810.0,810.0,321.75,2023-12-13,North,10.0
ORD01941,CUST0200,Machine Learning A-Z,Books,1,697.0,697.0,286.39,2023-12-13,West,15.0
ORD00191,CUST0206,Machine Learning A-Z,Books,1,779.0,779.0,369.33,2023-12-14,Central,5.0
ORD00268,CUST0061,Bed Sheet Set,Home & Kitchen,1,2660.0,2660.0,680.91,2023-12-14,South,5.0
ORD00652,CUST0194,Blender 1000W,Home & Kitchen,4,2800.0,11200.0,2648.7,2023-12-14,Central,20.0
ORD01078,CUST0119,Blender 1000W,Home & Kitchen,2,3150.0,6300.0,2119.07,2023-12-14,Central,10.0
ORD01084,CUST0117,Data Science Handbook,Books,5,650,3250,1291.14,2023-12-15,North,0
ORD00556,CUST0261,Protein Shaker,Sports,2,382.5,765.0,260.76,2023-12-16,Central,15.0
ORD01057,CUST0096,Bed Sheet Set,Home & Kitchen,4,2800,11200,2307.94,2023-12-16,West,0
ORD01140,CUST0232,Non-stick Cookware Set,Home & Kitchen,2,5780.0,11560.0,4016.56,2023-12-16,East,15.0
ORD01423,CUST0257,Cotton T-Shirt Pack,Clothing,5,1020.0,5100.0,1808.75,2023-12-16,Central,15.0
ORD01601,CUST0173,Air Fryer Deluxe,Home & Kitchen,5,7500,37500,11759.54,2023-12-16,East,0
ORD00279,CUST0193,Machine Learning A-Z,Books,2,779.0,1558.0,751.62,2023-12-17,East,5.0
ORD00655,CUST0148,Coffee Maker Pro,Home & Kitchen,4,3570.0,14280.0,4459.9,2023-12-17,North,15.0
ORD01874,CUST0250,Non-stick Cookware Set,Home & Kitchen,4,5780.0,23120.0,4958.67,2023-12-17,Central,15.0
ORD00200,CUST0244,Bed Sheet Set,Home & Kitchen,2,2800,5600,1498.44,2023-12-18,Central,0
ORD00665,CUST0135,Sports Shorts,Clothing,3,855.0,2565.0,1132.97,2023-12-18,South,5.0
ORD00902,CUST0057,Coffee Maker Pro,Home & Kitchen,4,3990.0,15960.0,3601.86,2023-12-18,West,5.0
ORD01271,CUST0173,Clean Code,Books,4,520,2080,778.25,2023-12-18,Central,0
ORD00318,CUST0090,Foam Roller,Sports,5,902.5,4512.5,1030.83,2023-12-19,West,5.0
ORD00504,CUST0229,Machine Learning A-Z,Books,4,738.0,2952.0,1211.11,2023-12-19,South,10.0
ORD01737,CUST0079,Wireless Headphones,Electronics,3,8500,25500,3257.23,2023-12-19,Central,0
ORD01799,CUST0265,Bed Sheet Set,Home & Kitchen,4,2520.0,10080.0,3376.81,2023-12-19,West,10.0
ORD01871,CUST0204,Cotton T-Shirt Pack,Clothing,1,1080.0,1080.0,373.85,2023-12-19,East,10.0
ORD01902,CUST0015,Blender 1000W,Home & Kitchen,3,3500,10500,3388.93,2023-12-19,West,0
ORD00141,CUST0239,Air Fryer Deluxe,Home & Kitchen,5,7500,37500,7915.47,2023-12-20,East,0
ORD00619,CUST0129,Mechanical Keyboard,Electronics,2,5850.0,11700.0,1410.84,2023-12-20,West,10.0
ORD00346,CUST0197,Protein Shaker,Sports,1,405.0,405.0,143.44,2023-12-21,South,10.0
ORD00435,CUST0078,Resistance Bands Set,Sports,4,1200,4800,1257.31,2023-12-21,North,0
ORD00707,CUST0250,Wireless Headphones,Electronics,3,7650.0,22950.0,3645.75,2023-12-22,South,10.0
ORD01564,CUST0133,Foam Roller,Sports,3,855.0,2565.0,1005.31,2023-12-23,South,10.0
ORD00082,CUST0241,Air Fryer Deluxe,Home & Kitchen,5,7500,37500,13124.48,2023-12-25,North,0
ORD00175,CUST0109,Foam Roller,Sports,4,950,3800,1415.54,2023-12-25,South,0
ORD00204,CUST0077,Non-stick Cookware Set,Home & Kitchen,1,6120.0,6120.0,1833.2,2023-12-25,East,10.0
ORD00471,CUST0006,Blender 1000W,Home & Kitchen,2,3500,7000,2127.83,2023-12-25,East,0
ORD01104,CUST0298,Coffee Maker Pro,Home & Kitchen,5,3360.0,16800.0,4860.78,2023-12-25,Central,20.0
ORD01691,CUST0032,Air Fryer Deluxe,Home & Kitchen,4,6750.0,27000.0,6033.63,2023-12-25,Central,10.0
ORD01886,CUST0082,Winter Jacket,Clothing,4,5220.0,20880.0,6027.52,2023-12-25,West,10.0
ORD00821,CUST0233,Non-stick Cookware Set,Home & Kitchen,1,6800,6800,1844.84,2023-12-26,West,0
ORD00379,CUST0199,Protein Shaker,Sports,4,405.0,1620.0,389.71,2023-12-27,Central,10.0
ORD00459,CUST0163,Cotton T-Shirt Pack,Clothing,5,1200,6000,2344.14,2023-12-27,East,0
ORD00569,CUST0258,Cotton T-Shirt Pack,Clothing,3,1020.0,3060.0,835.63,2023-12-27,Central,15.0
ORD00724,CUST0173,Machine Learning A-Z,Books,5,738.0,3690.0,1433.94,2023-12-27,South,10.0
ORD00953,CUST0155,Non-stick Cookware Set,Home & Kitchen,3,6800,20400,5715.33,2023-12-27,East,0
ORD01561,CUST0200,Bed Sheet Set,Home & Kitchen,1,2800,2800,835.49,2023-12-27,Central,0
ORD00235,CUST0219,Machine Learning A-Z,Books,4,820,3280,1277.32,2023-12-28,South,0
ORD01481,CUST0056,Bed Sheet Set,Home & Kitchen,4,2660.0,10640.0,2446.75,2023-12-28,Central,5.0
ORD00187,CUST0118,Machine Learning A-Z,Books,5,656.0,3280.0,1422.24,2023-12-29,Central,20.0
ORD00792,CUST0163,Blender 1000W,Home & Kitchen,5,3150.0,15750.0,5500.74,2023-12-29,East,10.0
ORD00801,CUST0275,Bed Sheet Set,Home & Kitchen,2,2520.0,5040.0,1526.23,2023-12-29,North,10.0
ORD01102,CUST0057,Machine Learning A-Z,Books,3,820,2460,1046.48,2023-12-29,North,0
ORD01166,CUST0100,Yoga Mat Premium,Sports,2,1530.0,3060.0,953.5,2023-12-30,Central,15.0
ORD01931,CUST0243,Clean Code,Books,3,520,1560,497.91,2023-12-30,South,0
ORD01272,CUST0185,Coffee Maker Pro,Home & Kitchen,4,3780.0,15120.0,3153.82,2023-12-31,West,10.0
ORD01377,CUST0151,Winter Jacket,Clothing,1,4930.0,4930.0,2037.0,2023-12-31,East,15.0
ORD00683,CUST0068,Python Mastery,Books,2,750,1500,460.55,2024-01-01,Central,0
ORD00988,CUST0014,Bed Sheet Set,Home & Kitchen,4,2800,11200,2959.29,2024-01-01,East,0
ORD01592,CUST0040,Laptop Pro X1,Electronics,5,85000,425000,55034.49,2024-01-01,East,0
ORD01466,CUST0013,Jump Rope Pro,Sports,4,323.0,1292.0,431.1,2024-01-02,South,15.0
ORD00607,CUST0185,Business Analytics,Books,3,551.0,1653.0,648.92,2024-01-03,South,5.0
ORD01082,CUST0121,Business Analytics,Books,5,580,2900,1449.57,2024-01-03,South,0
ORD01608,CUST0009,Clean Code,Books,1,494.0,494.0,151.86,2024-01-03,West,5.0
ORD00836,CUST0072,Winter Jacket,Clothing,5,5510.0,27550.0,11534.24,2024-01-04,South,5.0
ORD01067,CUST0250,Clean Code,Books,5,416.0,2080.0,1029.15,2024-01-05,East,20.0
ORD01392,CUST0145,Slim Fit Jeans,Clothing,1,1980.0,1980.0,627.16,2024-01-05,East,10.0
ORD01402,CUST0243,Bed Sheet Set,Home & Kitchen,1,2800,2800,942.77,2024-01-05,South,0
ORD00121,CUST0278,Yoga Mat Premium,Sports,4,1800,7200,1827.11,2024-01-06,West,0
ORD01298,CUST0108,Coffee Maker Pro,Home & Kitchen,2,3570.0,7140.0,2125.48,2024-01-06,South,15.0
ORD01741,CUST0114,Yoga Mat Premium,Sports,2,1440.0,2880.0,755.51,2024-01-06,Central,20.0
ORD00157,CUST0190,Air Fryer Deluxe,Home & Kitchen,4,7125.0,28500.0,9763.62,2024-01-07,South,5.0
ORD00206,CUST0270,Coffee Maker Pro,Home & Kitchen,4,3780.0,15120.0,3844.63,2024-01-07,North,10.0
ORD00678,CUST0203,Bed Sheet Set,Home & Kitchen,4,2240.0,8960.0,2951.61,2024-01-07,East,20.0
ORD00236,CUST0141,Jump Rope Pro,Sports,1,323.0,323.0,108.12,2024-01-08,North,15.0
ORD00428,CUST0002,Sports Shorts,Clothing,1,900,900,233.28,2024-01-08,North,0
ORD01311,CUST0132,Mechanical Keyboard,Electronics,1,6500,6500,849.0,2024-01-08,North,0
ORD00008,CUST0052,Wireless Headphones,Electronics,3,8075.0,24225.0,3477.95,2024-01-09,West,5.0
ORD00611,CUST0279,Protein Shaker,Sports,4,382.5,1530.0,550.09,2024-01-10,Central,15.0
ORD01702,CUST0286,Air Fryer Deluxe,Home & Kitchen,3,7500,22500,4585.37,2024-01-10,West,0
ORD00730,CUST0020,Slim Fit Jeans,Clothing,3,2200,6600,1832.7,2024-01-11,West,0
ORD00987,CUST0165,Non-stick Cookware Set,Home & Kitchen,1,6120.0,6120.0,1265.42,2024-01-11,North,10.0
ORD00232,CUST0198,Clean Code,Books,2,494.0,988.0,433.15,2024-01-12,East,5.0
ORD01027,CUST0220,USB-C Hub,Electronics,3,3200,9600,853.5,2024-01-12,Central,0
ORD01207,CUST0120,Coffee Maker Pro,Home & Kitchen,5,4200,21000,5632.19,2024-01-13,East,0
ORD01496,CUST0166,Slim Fit Jeans,Clothing,2,2200,4400,1177.45,2024-01-13,West,0
ORD00483,CUST0279,Air Fryer Deluxe,Home & Kitchen,2,7500,15000,4992.36,2024-01-14,West,0
ORD00615,CUST0021,Business Analytics,Books,4,580,2320,725.17,2024-01-14,South,0
ORD00938,CUST0185,Yoga Mat Premium,Sports,2,1530.0,3060.0,1143.48,2024-01-14,West,15.0
ORD00088,CUST0290,Yoga Mat Premium,Sports,3,1620.0,4860.0,1443.95,2024-01-15,North,10.0
ORD00911,CUST0238,USB-C Hub,Electronics,4,3200,12800,2035.02,2024-01-15,South,0
ORD00804,CUST0140,Air Fryer Deluxe,Home & Kitchen,1,7125.0,7125.0,2362.35,2024-01-16,West,5.0
ORD01484,CUST0184,Python Mastery,Books,1,750,750,323.54,2024-01-16,South,0
ORD01686,CUST0151,USB-C Hub,Electronics,5,3200,16000,2264.16,2024-01-16,East,0
ORD01954,CUST0124,Air Fryer Deluxe,Home & Kitchen,2,7125.0,14250.0,4616.8,2024-01-16,East,5.0
ORD00172,CUST0044,Laptop Pro X1,Electronics,4,85000,340000,52516.02,2024-01-17,North,0
ORD00503,CUST0259,Blender 1000W,Home & Kitchen,1,2975.0,2975.0,608.64,2024-01-17,West,15.0
ORD00666,CUST0256,Coffee Maker Pro,Home & Kitchen,2,3990.0,7980.0,2434.75,2024-01-17,West,5.0
ORD01180,CUST0174,Data Science Handbook,Books,3,617.5,1852.5,644.73,2024-01-17,South,5.0
ORD01674,CUST0126,Foam Roller,Sports,1,902.5,902.5,316.74,2024-01-17,West,5.0
